,experiment,server_round,total_num_clients,total_num_examples,accuracy,loss,training_time,val_accuracy,val_loss,evaluation_total_num_clients,evaluation_total_num_examples,evaluation_accuracy,evaluation_loss,evaluation_time,batch_size,epochs,validation_split
49,7,50,5,50000.0,0.6107555627822876,1.080105996131897,8.212831018600264,0.4719999969005585,1.4951184272766114,5,10000.0,0.500900000333786,1.4015703201293943,0.5337209448003705,64,2,0.1
50,7,51,5,50000.0,0.6159999966621399,1.0671213388442993,8.151396620599916,0.4858000099658966,1.4682464599609375,5,10000.0,0.5023000001907348,1.394794487953186,0.5385088979997817,64,2,0.1
51,7,52,5,50000.0,0.616177785396576,1.0681362867355346,8.192804116600746,0.4803999960422516,1.5135847091674806,5,10000.0,0.5028999865055084,1.408479642868042,0.531084013399959,64,2,0.1
52,7,53,5,50000.0,0.6210222244262695,1.0550242424011231,8.189681728199867,0.4875999987125397,1.4876383066177368,5,10000.0,0.5028999984264374,1.3999431610107422,0.5334970534000604,64,2,0.1
53,7,54,5,50000.0,0.622688889503479,1.0524394273757935,8.17529844140008,0.4888000130653381,1.5077512741088868,5,10000.0,0.50450000166893,1.4107227802276612,0.5360696039999311,64,2,0.1
54,7,55,5,50000.0,0.6274888992309571,1.0394667863845826,8.182008357799713,0.4920000076293945,1.4872942209243774,5,10000.0,0.5048000037670135,1.3985131978988647,0.5248468305999268,64,2,0.1
55,7,56,5,50000.0,0.6283333420753479,1.031039309501648,8.188646997399701,0.4929999947547913,1.4914811849594116,5,10000.0,0.5103999972343445,1.391138195991516,0.5245154169995658,64,2,0.1
56,7,57,5,50000.0,0.6345999956130981,1.024519944190979,8.164389353200022,0.4862000048160553,1.5000941276550293,5,10000.0,0.5098000049591065,1.3984077453613282,0.5418840170001203,64,2,0.1
57,7,58,5,50000.0,0.638355553150177,1.013513171672821,8.162231949999843,0.4835999965667725,1.524807381629944,5,10000.0,0.5007999956607818,1.4192076444625854,0.53135388840019,64,2,0.1
58,7,59,5,50000.0,0.641088891029358,1.0043230175971984,8.207221146800293,0.4801999986171722,1.5058670520782471,5,10000.0,0.5095999956130981,1.3960872411727905,0.5334296686003654,64,2,0.1
59,7,60,5,50000.0,0.6439999938011169,0.9995082139968872,8.178638800399858,0.4984000086784362,1.5024868249893188,5,10000.0,0.5099000096321106,1.404379391670227,0.5308929560000252,64,2,0.1
60,7,61,5,50000.0,0.6463333368301392,0.9879441022872923,8.203761959799886,0.4893999993801117,1.516457486152649,5,10000.0,0.5133999943733215,1.4070653676986695,0.5360327406000579,64,2,0.1
61,7,62,5,50000.0,0.6458666682243347,0.9878214597702026,8.223330588599856,0.4886000037193298,1.506503438949585,5,10000.0,0.5125,1.4039932250976563,0.5362509843998851,64,2,0.1
62,7,63,5,50000.0,0.6531333327293396,0.9679014563560486,8.208525838600327,0.4970000028610229,1.5062635660171508,5,10000.0,0.5070999979972839,1.4112314462661744,0.527390491800179,64,2,0.1
63,7,64,5,50000.0,0.6584444403648376,0.9599517583847046,8.185551599800602,0.493800014257431,1.5048322677612305,5,10000.0,0.5068000078201294,1.420888352394104,0.5403238252001756,64,2,0.1
64,7,65,5,50000.0,0.657444441318512,0.9561500549316406,8.219001841800127,0.4852000117301941,1.534152126312256,5,10000.0,0.5072000026702881,1.4330814123153686,0.52862521179959,64,2,0.1
65,7,66,5,50000.0,0.660533344745636,0.9482680559158324,8.194433936600035,0.4867999970912933,1.520967435836792,5,10000.0,0.5140000104904174,1.4063079833984375,0.5345726264004043,64,2,0.1
66,7,67,5,50000.0,0.6636666655540466,0.939468252658844,8.19381394060001,0.4826000034809112,1.561515212059021,5,10000.0,0.5070999979972839,1.4180529594421387,0.5280379086001631,64,2,0.1
67,7,68,5,50000.0,0.6656444430351257,0.9372889518737793,8.18055761800024,0.4860000014305115,1.5438431978225708,5,10000.0,0.5121999859809876,1.4306599378585816,0.5411971683995944,64,2,0.1
68,7,69,5,50000.0,0.6698444485664368,0.9267388343811036,8.194676159400116,0.4808000028133392,1.5522699117660523,5,10000.0,0.5146000027656555,1.413687038421631,0.5291594337995775,64,2,0.1
69,7,70,5,50000.0,0.6739333391189575,0.9184688329696656,8.194380273999922,0.4857999980449677,1.5566539287567138,5,10000.0,0.5157999992370605,1.423970103263855,0.5366260968003189,64,2,0.1
70,7,71,5,50000.0,0.6718666553497314,0.9149799108505248,8.19161010300013,0.4965999960899353,1.514915370941162,5,10000.0,0.5168999910354615,1.4228317022323609,0.5234246467996855,64,2,0.1
71,7,72,5,50000.0,0.6760888814926147,0.9057293176651,8.189154373600104,0.4828000068664551,1.5658504486083984,5,10000.0,0.5160000085830688,1.440369868278503,0.5238226752000628,64,2,0.1
72,7,73,5,50000.0,0.6816666722297668,0.8964138746261596,8.177788296800282,0.4800000011920929,1.5738003730773926,5,10000.0,0.5134999990463257,1.4364996194839477,0.5272363367999787,64,2,0.1
73,7,74,5,50000.0,0.6815999984741211,0.8928871512413025,8.182698854599584,0.4881999969482422,1.5498540639877318,5,10000.0,0.5162000060081482,1.4414429903030397,0.524488000600104,64,2,0.1
74,7,75,5,50000.0,0.6840666651725769,0.8867566227912903,8.18081469179997,0.4891999959945678,1.5771220445632934,5,10000.0,0.5206000089645386,1.4379897117614746,0.5230893944000854,64,2,0.1
75,7,76,5,50000.0,0.6856888771057129,0.8761911749839782,8.192626514400398,0.4913999974727631,1.5450952291488649,5,10000.0,0.5194000124931335,1.4299126863479614,0.547894938600075,64,2,0.1
76,7,77,5,50000.0,0.6889777779579163,0.8745461106300354,8.173917411399453,0.4870000064373016,1.5520613193511963,5,10000.0,0.5177000045776368,1.422856879234314,0.5378947827997763,64,2,0.1
77,7,78,5,50000.0,0.6905999898910522,0.8661998510360718,8.174490101799893,0.4919999897480011,1.5621281147003174,5,10000.0,0.5160999894142151,1.4361974716186523,0.5290984159997606,64,2,0.1
78,7,79,5,50000.0,0.6936888933181763,0.8625176191329956,8.174181599800068,0.499399995803833,1.5799830675125122,5,10000.0,0.5139000058174134,1.4597539901733398,0.5250911430000997,64,2,0.1
79,7,80,5,50000.0,0.6978666663169861,0.8561175227165222,8.159590929999831,0.4868000030517578,1.5901987552642822,5,10000.0,0.5160999894142151,1.4597343683242798,0.5198894593999285,64,2,0.1
80,7,81,5,50000.0,0.6995555520057678,0.8440498828887939,8.203166511800372,0.4879999995231628,1.5864531517028808,5,10000.0,0.5236000061035156,1.446069884300232,0.5342984068000078,64,2,0.1
81,7,82,5,50000.0,0.701288890838623,0.8427091002464294,8.22633212979963,0.4918000102043152,1.5917240381240845,5,10000.0,0.5203000068664551,1.4445457458496094,0.5396614456007228,64,2,0.1
82,7,83,5,50000.0,0.7064000010490418,0.8283261060714722,8.193977436799468,0.4906000137329102,1.5923568725585937,5,10000.0,0.5183999896049499,1.449569368362427,0.5262604743998963,64,2,0.1
83,7,84,5,50000.0,0.7084000110626221,0.8292095065116882,8.168052734799495,0.4810000002384186,1.6244775295257567,5,10000.0,0.520200002193451,1.472554612159729,0.524147575000461,64,2,0.1
84,7,85,5,50000.0,0.708311116695404,0.8183535933494568,8.195200590199965,0.4941999971866607,1.601875114440918,5,10000.0,0.519599997997284,1.4709781169891358,0.5405886967997503,64,2,0.1
85,7,86,5,50000.0,0.7114444375038147,0.8116151332855225,8.217843817200263,0.4867999970912933,1.6055994987487794,5,10000.0,0.5217000007629394,1.4736809253692629,0.5355494114006433,64,2,0.1
86,7,87,5,50000.0,0.7165333271026612,0.8056987166404724,8.184687066600237,0.490200001001358,1.6193498134613038,5,10000.0,0.5204999923706055,1.4869009256362915,0.5244965002002573,64,2,0.1
87,7,88,5,50000.0,0.7172222137451172,0.7953688621520996,8.193394290400102,0.4873999953269958,1.6258742332458496,5,10000.0,0.5170999884605407,1.4923212766647338,0.5286312108004495,64,2,0.1
88,7,89,5,50000.0,0.7187111020088196,0.7954421401023865,8.153356047600392,0.4946000039577484,1.621507954597473,5,10000.0,0.516100001335144,1.495154285430908,0.5352292637991922,64,2,0.1
89,7,90,5,50000.0,0.7190444469451904,0.7904491186141968,8.195804580599725,0.4888000011444092,1.664608645439148,5,10000.0,0.5173000037670136,1.5078943014144897,0.5273181579996162,64,2,0.1
90,7,91,5,50000.0,0.7225111126899719,0.7827757239341736,8.121897441799591,0.4960000157356262,1.609830021858215,5,10000.0,0.5261000037193299,1.476246452331543,0.546251262399528,64,2,0.1
91,7,92,5,50000.0,0.7249555468559266,0.7807151675224304,8.216544597999746,0.4901999950408936,1.6029582262039184,5,10000.0,0.5220999956130982,1.475401520729065,0.5335646299998189,64,2,0.1
92,7,93,5,50000.0,0.7247111082077027,0.7794352293014526,8.162223124999947,0.4946000039577484,1.6200280427932738,5,10000.0,0.5230999946594238,1.4825172424316406,0.5266107120001834,64,2,0.1
93,7,94,5,50000.0,0.7288888931274414,0.7715394616127014,8.179341859399575,0.4870000004768372,1.6360090017318725,5,10000.0,0.5223000168800354,1.4922282218933105,0.521458896400145,64,2,0.1
94,7,95,5,50000.0,0.733133339881897,0.7534854054450989,8.17931911520027,0.4920000016689301,1.6452725410461426,5,10000.0,0.5203999996185302,1.5197777271270752,0.5414188163998915,64,2,0.1
95,7,96,5,50000.0,0.734422218799591,0.7521773099899292,8.160153105000427,0.4921999990940094,1.6362749814987183,5,10000.0,0.5183000087738037,1.5085228443145753,0.5290462041994033,64,2,0.1
96,7,97,5,50000.0,0.7349777817726135,0.751816725730896,8.08417993359908,0.4900000035762787,1.6539458751678466,5,10000.0,0.5233999848365783,1.5078480958938598,0.5183836726002482,64,2,0.1
97,7,98,5,50000.0,0.7372222185134888,0.7419750332832337,8.171528015199874,0.4977999985218048,1.6555075883865356,5,10000.0,0.5184000134468079,1.5183409690856933,0.5309870352004509,64,2,0.1
98,7,99,5,50000.0,0.7388222217559814,0.7401156783103943,8.171103834999666,0.4960000038146973,1.663426733016968,5,10000.0,0.5172999978065491,1.5258180379867554,0.528855506599939,64,2,0.1
99,7,100,5,50000.0,0.7403111219406128,0.7342941880226135,8.153476469800445,0.4916000008583069,1.649840784072876,5,10000.0,0.5152999997138977,1.5207289218902589,0.533885513599671,64,2,0.1
0,8,1,5,50000.0,0.1572444468736648,2.291845369338989,19.210033217999804,0.0917999997735023,2.304163408279419,5,10000.0,0.1000000014901161,2.302875518798828,0.9985007168004814,64,3,0.1
1,8,2,5,50000.0,0.1792666673660278,2.2218017101287844,12.183843597799568,0.0890000015497207,2.306556844711304,5,10000.0,0.1000000014901161,2.3039774894714355,0.5338682298002823,64,3,0.1
2,8,3,5,50000.0,0.2107333332300186,2.100514221191406,12.203629568199538,0.0890000015497207,2.31167984008789,5,10000.0,0.1000000014901161,2.307081604003906,0.5364538117999473,64,3,0.1
3,8,4,5,50000.0,0.2451333314180374,2.004840683937073,12.155962702999751,0.0890000015497207,2.319121217727661,5,10000.0,0.1000000014901161,2.3124642372131348,0.5282725134002249,64,3,0.1
4,8,5,5,50000.0,0.2712888956069946,1.9164172410964968,12.155599880600128,0.0900000005960464,2.3269771099090577,5,10000.0,0.1000000014901161,2.3187270164489746,0.5272645866003586,64,3,0.1
5,8,6,5,50000.0,0.3073777794837952,1.8222551107406617,12.169309847600015,0.0919999986886978,2.3334977626800537,5,10000.0,0.1000000014901161,2.3250258445739744,0.5291387629993551,64,3,0.1
6,8,7,5,50000.0,0.3426666617393493,1.7404555082321167,12.148822482599645,0.0929999977350235,2.337669849395752,5,10000.0,0.1000000014901161,2.3292577266693115,0.536953911800083,64,3,0.1
7,8,8,5,50000.0,0.3725777864456177,1.6776599168777466,12.209114780200252,0.1003999978303909,2.341741943359375,5,10000.0,0.1000000014901161,2.3339734077453613,0.5387082194003596,64,3,0.1
8,8,9,5,50000.0,0.3921111106872558,1.6246511697769166,12.169438852600432,0.1099999994039535,2.3434407711029053,5,10000.0,0.1000000014901161,2.337146282196045,0.5317435283999657,64,3,0.1
9,8,10,5,50000.0,0.4140666604042053,1.5785356998443605,12.145508877800603,0.1099999994039535,2.344168519973755,5,10000.0,0.1000000014901161,2.338832473754883,0.5339851088003342,64,3,0.1
10,8,11,5,50000.0,0.4299333333969117,1.5420138835906982,12.138341746200602,0.1099999994039535,2.34297890663147,5,10000.0,0.1000000014901161,2.3394861698150637,0.5277719721998437,64,3,0.1
11,8,12,5,50000.0,0.4426222205162048,1.504814720153809,12.162033825999607,0.1099999994039535,2.340084362030029,5,10000.0,0.1000000014901161,2.336815071105957,0.527148801000294,64,3,0.1
12,8,13,5,50000.0,0.4569999992847443,1.4773289680480957,12.162944796799277,0.1099999994039535,2.326426124572754,5,10000.0,0.1000000014901161,2.3236071109771728,0.5396624263998092,64,3,0.1
13,8,14,5,50000.0,0.4705111086368561,1.4390095710754394,12.1495224676004,0.1099999994039535,2.2701690673828123,5,10000.0,0.1000000014901161,2.267799139022827,0.5303864166002313,64,3,0.1
14,8,15,5,50000.0,0.4775555551052093,1.423709797859192,12.159541886200168,0.1313999980688095,2.15977258682251,5,10000.0,0.1206999987363815,2.154642105102539,0.5241420988000755,64,3,0.1
15,8,16,5,50000.0,0.4917111039161682,1.38796865940094,12.154887174400208,0.255799999833107,1.9907915830612184,5,10000.0,0.2677999973297119,1.97444760799408,0.5367554713997379,64,3,0.1
16,8,17,5,50000.0,0.5032444477081299,1.361133098602295,12.158779080199746,0.3682000041007995,1.819816255569458,5,10000.0,0.3859000086784362,1.7880239725112914,0.5280541338001058,64,3,0.1
17,8,18,5,50000.0,0.5076666712760926,1.3475297212600708,12.144352809599877,0.4001999974250793,1.6831938743591308,5,10000.0,0.4288999974727631,1.6283234357833862,0.5331673128002876,64,3,0.1
18,8,19,5,50000.0,0.517377769947052,1.3214204549789428,12.15458858400016,0.4254000008106232,1.60465567111969,5,10000.0,0.4516999900341034,1.5298364162445068,0.5244985934001306,64,3,0.1
19,8,20,5,50000.0,0.527999997138977,1.2988454103469849,12.09591105279942,0.4440000057220459,1.5355178594589234,5,10000.0,0.4671999990940094,1.4683026790618896,0.535270386800039,64,3,0.1
20,8,21,5,50000.0,0.5371333360671997,1.2786689281463623,12.100222573199426,0.4518000066280365,1.5250478267669678,5,10000.0,0.4706999897956848,1.4518674850463866,0.5162211962000584,64,3,0.1
21,8,22,5,50000.0,0.5441555738449096,1.2560850143432618,12.124099295799532,0.4490000069141388,1.5388252019882205,5,10000.0,0.4737999975681305,1.437810301780701,0.5373730481998791,64,3,0.1
22,8,23,5,50000.0,0.5518222212791443,1.23700954914093,12.121029837400055,0.4515999972820282,1.5146867036819458,5,10000.0,0.4775999963283538,1.4292166233062744,0.5218232777999219,64,3,0.1
23,8,24,5,50000.0,0.5590222120285034,1.2206103563308717,12.148339779199883,0.4457999944686889,1.5341756105422977,5,10000.0,0.4835000038146972,1.417562985420227,0.5458260006002092,64,3,0.1
24,8,25,5,50000.0,0.5625777840614319,1.200336503982544,12.158044180199797,0.454799997806549,1.5251097917556762,5,10000.0,0.4874000072479248,1.4190410852432251,0.5261865907996253,64,3,0.1
25,8,26,5,50000.0,0.5688888907432557,1.190411114692688,12.169505973799824,0.4600000023841858,1.5211032629013062,5,10000.0,0.4863999962806701,1.4171685457229617,0.5327272255995922,64,3,0.1
26,8,27,5,50000.0,0.5740666627883911,1.1779983758926391,12.152135832400017,0.4477999985218048,1.540020728111267,5,10000.0,0.4923000037670135,1.418602705001831,0.5362498956001218,64,3,0.1
27,8,28,5,50000.0,0.5823555707931518,1.1575719356536864,12.145360866199916,0.4583999991416931,1.5271507501602173,5,10000.0,0.4905999958515167,1.4136462688446043,0.5310591826008022,64,3,0.1
28,8,29,5,50000.0,0.5919333219528198,1.1338997602462768,12.142177367800103,0.4565999984741211,1.5106980562210084,5,10000.0,0.4971999943256378,1.412393283843994,0.5216861228000198,64,3,0.1
29,8,30,5,50000.0,0.5975111126899719,1.1174690485000611,12.052870882799835,0.4550000071525574,1.537865304946899,5,10000.0,0.4899999916553497,1.422758173942566,0.5350289746005729,64,3,0.1
30,8,31,5,50000.0,0.5996888875961304,1.1105204343795776,12.119976665000287,0.4641999959945678,1.5159083604812622,5,10000.0,0.4954999923706055,1.4139215230941773,0.5263276538003993,64,3,0.1
31,8,32,5,50000.0,0.6063111186027527,1.0904229879379272,12.086734100800095,0.4562000036239624,1.5289467334747315,5,10000.0,0.4974000036716461,1.4178646326065063,0.5285658969998621,64,3,0.1
32,8,33,5,50000.0,0.6113999962806702,1.0793882369995118,12.14087054740012,0.4614000022411346,1.5275972604751586,5,10000.0,0.5025999963283538,1.4116578578948975,0.522046620800029,64,3,0.1
33,8,34,5,50000.0,0.6170444488525391,1.0664223194122315,12.135205102599866,0.4667999982833862,1.5276337385177612,5,10000.0,0.4953999996185302,1.4228135585784911,0.5265852349999477,64,3,0.1
34,8,35,5,50000.0,0.6228222250938416,1.0509800910949707,12.158994953200091,0.4667999982833862,1.5258183479309082,5,10000.0,0.4986000001430512,1.42659912109375,0.5165503093998268,64,3,0.1
35,8,36,5,50000.0,0.6280888915061951,1.0393817186355592,12.14080068280018,0.4728000044822693,1.5138699769973756,5,10000.0,0.503000009059906,1.4133694410324096,0.5268486902001314,64,3,0.1
36,8,37,5,50000.0,0.6341777920722962,1.0217814207077027,12.124636418400408,0.4695999979972839,1.528508710861206,5,10000.0,0.4994000077247619,1.4239351987838744,0.5266983500001515,64,3,0.1
37,8,38,5,50000.0,0.6419777750968934,1.008218777179718,12.12881824280048,0.4687999963760376,1.519131875038147,5,10000.0,0.5020000040531158,1.4200911283493045,0.5236610497999209,64,3,0.1
38,8,39,5,50000.0,0.6406000137329102,1.0045551538467408,12.140161720000105,0.465800005197525,1.540757703781128,5,10000.0,0.4995000004768372,1.4271297216415406,0.5149379157999647,64,3,0.1
39,8,40,5,50000.0,0.6486000061035156,0.9796483039855955,12.09687836839985,0.4703999936580658,1.5451223611831666,5,10000.0,0.4972000002861023,1.4370497465133667,0.5259969163998903,64,3,0.1
40,8,41,5,50000.0,0.6527555584907532,0.9715717554092408,12.154166803800036,0.4782000064849853,1.5399248838424682,5,10000.0,0.503000009059906,1.4276720046997071,0.526742142400326,64,3,0.1
41,8,42,5,50000.0,0.6561333417892456,0.9638305187225342,12.17040074480028,0.4657999992370605,1.5535131692886353,5,10000.0,0.5023000001907348,1.438764214515686,0.5367662556003779,64,3,0.1
42,8,43,5,50000.0,0.6604444503784179,0.948948347568512,12.18644085420019,0.4694000005722046,1.5496986389160157,5,10000.0,0.5025999903678894,1.432068920135498,0.5259014041999762,64,3,0.1
43,8,44,5,50000.0,0.6649555563926697,0.9366564273834228,12.175884292800038,0.4777999937534333,1.556056022644043,5,10000.0,0.5109000027179718,1.4348040580749513,0.5356866997997713,64,3,0.1
44,8,45,5,50000.0,0.6697111129760742,0.923555314540863,12.1198996646006,0.4751999974250793,1.5405545473098754,5,10000.0,0.5116999983787537,1.434964895248413,0.5363394122003229,64,3,0.1
45,8,46,5,50000.0,0.6765999913215637,0.9072138905525208,12.145998704400334,0.4756000101566314,1.5606942415237426,5,10000.0,0.5085000038146973,1.4299842596054078,0.5281820605996472,64,3,0.1
46,8,47,5,50000.0,0.6758000016212463,0.908195412158966,12.066928558400106,0.4764000058174133,1.5445954084396365,5,10000.0,0.5096000075340271,1.441496229171753,0.5219395749998512,64,3,0.1
47,8,48,5,50000.0,0.6794888854026795,0.8945742607116699,12.126352551799938,0.4787999927997589,1.588636875152588,5,10000.0,0.5147000074386596,1.4403802156448364,0.5238409912006319,64,3,0.1
48,8,49,5,50000.0,0.6849555611610413,0.8851129651069641,12.116332172599868,0.4785999953746796,1.5871872663497926,5,10000.0,0.5126000046730042,1.445522427558899,0.5332173161998071,64,3,0.1
49,8,50,5,50000.0,0.6937111139297485,0.8653693318367004,12.142301898199367,0.4837999939918518,1.55196270942688,5,10000.0,0.5171000003814697,1.4449642181396485,0.515840835000563,64,3,0.1
50,8,51,5,50000.0,0.6933777689933777,0.8643230676651001,12.136445189200096,0.4778000056743622,1.5805702447891234,5,10000.0,0.5114000082015991,1.4585554361343385,0.530854287600232,64,3,0.1
51,8,52,5,50000.0,0.7005111098289489,0.8454926371574402,12.130712678199778,0.4772000014781952,1.5837534427642823,5,10000.0,0.5101000070571899,1.4614914417266849,0.5295298728000489,64,3,0.1
52,8,53,5,50000.0,0.7032888889312744,0.8350435018539428,12.07901306040003,0.4798000037670135,1.577906274795532,5,10000.0,0.5108999967575073,1.4574376106262208,0.529973127199628,64,3,0.1
53,8,54,5,50000.0,0.7094666719436645,0.821083402633667,12.081292193199989,0.4860000073909759,1.561324739456177,5,10000.0,0.5132000088691712,1.4633464097976685,0.51576698079989,64,3,0.1
54,8,55,5,50000.0,0.7112666606903076,0.8161019682884216,12.111137315200176,0.4848000049591064,1.5935427665710449,5,10000.0,0.5119999885559082,1.4672959566116333,0.533021204400211,64,3,0.1
55,8,56,5,50000.0,0.711644446849823,0.8090546607971192,12.031990885999766,0.4738000035285949,1.6358839988708496,5,10000.0,0.5128000020980835,1.4908342838287354,0.5099586736003403,64,3,0.1
56,8,57,5,50000.0,0.7156222224235534,0.7995201826095581,12.127624208599808,0.4844000041484833,1.6132155656814575,5,10000.0,0.5153000116348266,1.484010672569275,0.5371365052003967,64,3,0.1
57,8,58,5,50000.0,0.7231555581092834,0.7868995547294617,12.121860317000028,0.4849999964237213,1.633341336250305,5,10000.0,0.5120999932289123,1.5042367696762085,0.5235936856002809,64,3,0.1
58,8,59,5,50000.0,0.7252888917922974,0.779129433631897,12.159150166999826,0.4925999999046325,1.6198581457138062,5,10000.0,0.5138000071048736,1.5103539943695068,0.5497555412006477,64,3,0.1
59,8,60,5,50000.0,0.7259777784347534,0.77164626121521,12.102563365999597,0.4814000010490417,1.6600552797317505,5,10000.0,0.5146000027656555,1.5182003259658814,0.5291848084001686,64,3,0.1
60,8,61,5,50000.0,0.7307111144065856,0.7617591500282288,12.12014455680037,0.4885999977588653,1.6563299655914308,5,10000.0,0.5141000032424927,1.5039298772811889,0.5469473596000171,64,3,0.1
61,8,62,5,50000.0,0.7370444536209106,0.7461593627929688,12.166212290999828,0.4811999976634979,1.6379832029342651,5,10000.0,0.5166999936103821,1.5117255210876466,0.5347674489999917,64,3,0.1
62,8,63,5,50000.0,0.7366666674613953,0.7428607106208801,12.112770729000117,0.4742000043392181,1.68212947845459,5,10000.0,0.5180000066757202,1.5257679224014282,0.538008727000124,64,3,0.1
63,8,64,5,50000.0,0.74195556640625,0.7354820251464844,12.14963069139958,0.4825999975204468,1.6930872678756714,5,10000.0,0.5180000066757202,1.5254177808761598,0.5426534294005251,64,3,0.1
64,8,65,5,50000.0,0.7471111178398132,0.7192617893218994,12.16019467560036,0.4902000069618226,1.6418152093887328,5,10000.0,0.5198999881744385,1.5274627447128295,0.5292238328001986,64,3,0.1
65,8,66,5,50000.0,0.7467777729034424,0.7226874947547912,12.1808039189993,0.4855999946594238,1.6604020833969115,5,10000.0,0.5169999957084656,1.530452561378479,0.5215994644007879,64,3,0.1
66,8,67,5,50000.0,0.7535777807235717,0.7015004515647888,12.16317009160048,0.4878000020980835,1.710105586051941,5,10000.0,0.5175999999046326,1.5637579202651977,0.5371006414010481,64,3,0.1
67,8,68,5,50000.0,0.7549999952316284,0.6997148990631104,12.109975337600192,0.4898000001907349,1.708271074295044,5,10000.0,0.5146000027656555,1.5545989274978638,0.5328860658009944,64,3,0.1
68,8,69,5,50000.0,0.7603333353996277,0.6803845286369323,12.157033048000448,0.4830000102519989,1.6827947616577148,5,10000.0,0.5134000062942505,1.5447463512420654,0.5385460616002092,64,3,0.1
69,8,70,5,50000.0,0.762244439125061,0.6779792666435241,12.14809006180076,0.482200002670288,1.691998505592346,5,10000.0,0.5167999982833862,1.5541351795196534,0.529941695999878,64,3,0.1
70,8,71,5,50000.0,0.7634222269058227,0.670255720615387,12.15360975899821,0.4800000011920929,1.716751790046692,5,10000.0,0.5166000127792358,1.564141845703125,0.5321376825995685,64,3,0.1
71,8,72,5,50000.0,0.7648222327232361,0.6661259531974792,12.152470180999808,0.4946000039577484,1.6927379846572876,5,10000.0,0.5126000165939331,1.5804202795028686,0.5406266242003767,64,3,0.1
72,8,73,5,50000.0,0.765666663646698,0.661846935749054,12.129088449799749,0.4855999946594238,1.7388855457305907,5,10000.0,0.519700002670288,1.5812860488891602,0.5332763399994291,64,3,0.1
73,8,74,5,50000.0,0.7685333251953125,0.6529084801673889,12.146182842600684,0.4847999989986419,1.7251741409301755,5,10000.0,0.5188000082969666,1.5829494953155518,0.5265666240004065,64,3,0.1
74,8,75,5,50000.0,0.7724444508552551,0.6475380063056946,12.167843901800367,0.4857999980449677,1.7080190420150756,5,10000.0,0.5212999939918518,1.573992872238159,0.5311267198005225,64,3,0.1
75,8,76,5,50000.0,0.7776666522026062,0.6276240110397339,12.136440282999684,0.481000006198883,1.755295467376709,5,10000.0,0.5134000062942505,1.6029855728149414,0.524464344199805,64,3,0.1
76,8,77,5,50000.0,0.7822666645050049,0.6236353039741516,12.163724828000705,0.485999995470047,1.7371285676956176,5,10000.0,0.5158000111579895,1.5901041984558106,0.5234083769995778,64,3,0.1
77,8,78,5,50000.0,0.7823555588722229,0.6163799047470093,12.177571642198744,0.490800005197525,1.7552030563354493,5,10000.0,0.5230999946594238,1.6067634105682371,0.5328400466001767,64,3,0.1
78,8,79,5,50000.0,0.7828666567802429,0.6155222892761231,12.180874235000372,0.4780000030994415,1.7898637771606445,5,10000.0,0.5194999933242798,1.5972774505615237,0.5185901194003236,64,3,0.1
79,8,80,5,50000.0,0.7864666819572449,0.6067885279655456,12.179177605398582,0.4812000036239624,1.7674177646636964,5,10000.0,0.5181999921798706,1.606891393661499,0.5378377231994819,64,3,0.1
80,8,81,5,50000.0,0.7891777753829956,0.5984962582588196,12.153184623599374,0.4994000077247619,1.7600072622299194,5,10000.0,0.5225000023841858,1.6254565477371217,0.5329817836012808,64,3,0.1
81,8,82,5,50000.0,0.7919777750968933,0.590247917175293,12.162636614399524,0.4911999940872192,1.78272442817688,5,10000.0,0.5201000094413757,1.6354170083999633,0.5252714836002269,64,3,0.1
82,8,83,5,50000.0,0.7934666633605957,0.5848876953125,12.180475596000909,0.4829999983310699,1.843271803855896,5,10000.0,0.5193000078201294,1.6314852714538577,0.5410253866000858,64,3,0.1
83,8,84,5,50000.0,0.7957777738571167,0.5753527879714966,12.195763513999552,0.4819999992847442,1.832884097099304,5,10000.0,0.5174999952316284,1.6417296171188354,0.5355675706014154,64,3,0.1
84,8,85,5,50000.0,0.8039333343505859,0.5622715830802918,12.134787590000634,0.4844000041484833,1.7714128017425537,5,10000.0,0.5182999849319458,1.6444899559020996,0.533880396799941,64,3,0.1
85,8,86,5,50000.0,0.8062888979911804,0.5578233122825622,12.118893516799291,0.4842000007629394,1.8081370353698727,5,10000.0,0.5248000025749207,1.6270360946655271,0.5285357629989449,64,3,0.1
86,8,87,5,50000.0,0.8085111141204834,0.5467204093933106,12.130621383200197,0.4783999979496002,1.856261968612671,5,10000.0,0.5147999882698059,1.658538269996643,0.5356670981993374,64,3,0.1
87,8,88,5,50000.0,0.8068222165107727,0.5476909279823303,12.131724822400429,0.4892000079154968,1.816299271583557,5,10000.0,0.5215000033378601,1.6551953077316284,0.5312712712002394,64,3,0.1
88,8,89,5,50000.0,0.8059777855873108,0.5492179989814758,12.060712148000311,0.4821999967098236,1.8564347982406617,5,10000.0,0.5250999927520752,1.6653913497924804,0.5316015600008541,64,3,0.1
89,8,90,5,50000.0,0.8124444484710693,0.533811604976654,12.153552181199483,0.4888000011444092,1.8428595304489137,5,10000.0,0.5210000038146972,1.6751270532608031,0.5293893872003537,64,3,0.1
90,8,91,5,50000.0,0.8172222137451172,0.5229953527450562,12.142839011199976,0.4782000005245209,1.8842730283737184,5,10000.0,0.5222999930381775,1.710804319381714,0.5258154565992299,64,3,0.1
